日期,收市,開市,高,低,成交量,更改%
2019年8月15日,"10,327.13","10,374.75","10,374.75","10,287.76","2,414.02B",-0.96%
2019年8月14日,"10,427.73","10,444.50","10,518.02","10,427.73","2,618.38B",0.63%
2019年8月13日,"10,362.66","10,436.62","10,436.62","10,361.89","2,269.33B",-1.05%
2019年8月12日,"10,472.36","10,491.79","10,514.05","10,440.77","2,361.28B",-0.21%
2019年8月9日,"10,494.49","10,383.62","10,500.77","10,383.62","2,086.54B",0.00%
2019年8月8日,"10,494.49","10,383.62","10,500.77","10,383.62","2,086.54B",1.04%
2019年8月7日,"10,386.18","10,422.89","10,461.37","10,366.54","2,041.18B",-0.08%
2019年8月6日,"10,394.75","10,304.88","10,425.60","10,180.04","2,451.79B",-0.27%
2019年8月5日,"10,423.41","10,528.87","10,542.49","10,418.25","2,297.34B",-1.19%
2019年8月2日,"10,549.04","10,641.28","10,641.28","10,524.68","2,828.89B",-1.70%
2019年8月1日,"10,731.75","10,773.06","10,773.25","10,714.73","2,335.39B",-0.85%
2019年7月31日,"10,823.81","10,824.15","10,835.80","10,754.07","2,427.53B",-0.07%
2019年7月30日,"10,830.90","10,909.98","10,927.16","10,827.74","2,415.68B",-0.50%
2019年7月29日,"10,885.73","10,872.63","10,905.74","10,863.33","2,149.55B",-0.06%
2019年7月26日,"10,891.98","10,898.25","10,907.44","10,879.24","2,243.43B",-0.45%
