日期,收市,開市,高,低,成交量,更改%
2015年6月9日,"5,317.46","5,379.47","5,380.43","5,251.21",570.43K,-0.68%
2015年6月8日,"5,353.75","5,259.41","5,370.61","5,202.59",637.31K,2.36%
2015年6月5日,"5,230.55","5,254.90","5,288.34","5,104.18",545.96K,0.95%
2015年6月4日,"5,181.42","5,156.01","5,194.23","4,863.47",482.77K,0.74%
2015年6月3日,"5,143.59","5,176.60","5,186.97","5,059.49",414.26K,-0.35%
2015年6月2日,"5,161.87","5,091.27","5,162.56","5,047.08",412.97K,1.69%
2015年6月1日,"5,076.18","4,862.76","5,079.32","4,835.77",417.50K,4.86%
2015年5月29日,"4,840.83","4,839.53","4,924.30","4,665.52",427.88K,0.14%
2015年5月28日,"4,834.01","5,174.10","5,213.18","4,831.33",571.83K,-6.71%
2015年5月27日,"5,181.43","5,216.17","5,226.84","5,126.86",470.80K,-0.34%
2015年5月26日,"5,198.92","5,140.80","5,199.30","5,063.15",487.95K,1.95%
2015年5月25日,"5,099.49","4,949.11","5,099.84","4,949.11",465.74K,2.99%
2015年5月22日,"4,951.34","4,895.93","4,951.99","4,870.60",455.85K,2.28%
2015年5月21日,"4,840.98","4,768.69","4,841.61","4,746.03",305.06K,1.81%
2015年5月20日,"4,754.92","4,751.57","4,843.10","4,745.21",363.18K,0.50%
2015年5月19日,"4,731.22","4,577.64","4,740.01","4,577.64",314.79K,3.41%
2015年5月18日,"4,575.14","4,582.06","4,623.38","4,565.06",269.18K,-0.92%
2015年5月15日,"4,617.47","4,690.76","4,690.76","4,592.05",328.43K,-1.77%
2015年5月14日,"4,700.78","4,717.95","4,735.28","4,670.17",337.73K,-0.37%
2015年5月13日,"4,718.44","4,746.71","4,758.00","4,678.85",370.73K,-0.61%
2015年5月12日,"4,747.42","4,692.12","4,748.00","4,660.02",377.05K,1.21%
2015年5月11日,"4,690.53","4,582.09","4,690.95","4,535.15",373.84K,2.90%
2015年5月8日,"4,558.40","4,515.55","4,559.06","4,445.59",302.41K,1.98%
2015年5月7日,"4,470.09","4,520.82","4,546.34","4,467.46",297.76K,-1.83%
2015年5月6日,"4,553.33","4,626.23","4,700.91","4,511.76",376.07K,-0.95%
2015年5月5日,"4,596.84","4,785.19","4,785.19","4,572.98",460.42K,-3.99%
2015年5月4日,"4,787.74","4,757.64","4,795.91","4,699.40",377.84K,0.80%
